Time,Var1,Var2
83.1000,-1.1447,-0.1447
83.2000,-1.1447,-0.1447
83.3000,-1.1447,-0.1447
83.4000,-1.1447,-0.1447
83.5000,-1.1447,-0.1447
83.6000,-1.1447,-0.1447
83.7000,-1.1447,-0.1447
83.8000,-1.1447,-0.1447
83.9000,-1.1447,-0.1447
84.0000,-1.1447,-0.1447
84.1000,-1.1447,-0.1447
84.2000,-1.1447,-0.1447
84.3000,-1.1447,-0.1447
84.4000,-1.1447,-0.1447
84.5000,-1.1447,-0.1447
84.6000,-1.1447,-0.1447
84.7000,-1.1447,-0.1447
84.8000,-1.1447,-0.1447
84.9000,-1.1447,-0.1447
85.0000,-1.1447,-0.1447
85.1000,-1.1447,-0.1447
85.2000,-1.1447,-0.1447
85.3000,-1.1447,-0.1447
85.4000,-1.1447,-0.1447
85.5000,-1.1447,-0.1447
85.6000,-1.1447,-0.1447
85.7000,-1.1447,-0.1447
85.8000,-1.1447,-0.1447
85.9000,-1.1447,-0.1447
86.0000,-1.1447,-0.1447
86.1000,-1.1447,-0.1447
86.2000,-1.1447,-0.1447
86.3000,-1.1447,-0.1447
86.4000,-1.1447,-0.1447
86.5000,-1.1447,-0.1447
86.6000,-1.1447,-0.1447
86.7000,-1.1447,-0.1447
86.8000,-1.1447,-0.1447
86.9000,-1.1447,-0.1447
87.0000,-1.1447,-0.1447
87.1000,-1.1447,-0.1447
87.2000,-1.1447,-0.1447
87.3000,-1.1447,-0.1447
87.4000,-1.1447,-0.1447
87.5000,-1.1447,-0.1447
87.6000,-1.1447,-0.1447
87.7000,-1.1447,-0.1447
87.8000,-1.1447,-0.1447
87.9000,-1.1447,-0.1447
88.0000,-1.1447,-0.1447
88.1000,-1.1447,-0.1447
88.2000,-1.1447,-0.1447
88.3000,-1.1447,-0.1447
88.4000,-1.1447,-0.1447
88.5000,-1.1447,-0.1447
88.6000,-1.1447,-0.1447
88.7000,-1.1447,-0.1447
88.8000,-1.1447,-0.1447
88.9000,-1.1447,-0.1447
89.0000,-1.1447,-0.1447
89.1000,-1.1447,-0.1447
89.2000,-1.1447,-0.1447
89.3000,-1.1447,-0.1447
89.4000,-1.1447,-0.1447
89.5000,-1.1447,-0.1447
89.6000,-1.1447,-0.1447
89.7000,-1.1447,-0.1447
89.8000,-1.1447,-0.1447
89.9000,-1.1447,-0.1447
90.0000,-1.1447,-0.1447
90.1000,-1.1447,-0.1447
90.2000,-1.1447,-0.1447
90.3000,-1.1447,-0.1447
90.4000,-1.1447,-0.1447
90.5000,-1.1447,-0.1447
90.6000,-1.1447,-0.1447
90.7000,-1.1447,-0.1447
90.8000,-1.1447,-0.1447
90.9000,-1.1447,-0.1447
91.0000,-1.1447,-0.1447
91.1000,-1.1447,-0.1447
91.2000,-1.1447,-0.1447
91.3000,-1.1447,-0.1447
91.4000,-1.1447,-0.1447
91.5000,-1.1447,-0.1447
91.6000,-1.1447,-0.1447
91.7000,-1.1447,-0.1447
91.8000,-1.1447,-0.1447
91.9000,-1.1447,-0.1447
92.0000,-1.1447,-0.1447
92.1000,-1.1447,-0.1447
92.2000,-1.1447,-0.1447
92.3000,-1.1447,-0.1447
92.4000,-1.1447,-0.1447
92.5000,-1.1447,-0.1447
92.6000,-1.1447,-0.1447
92.7000,-1.1447,-0.1447
92.8000,-1.1447,-0.1447
92.9000,-1.1447,-0.1447
93.0000,-1.1447,-0.1447
93.1000,-1.1447,-0.1447
93.2000,-1.1447,-0.1447
93.3000,-1.1447,-0.1447
93.4000,-1.1447,-0.1447
93.5000,-1.1447,-0.1447
93.6000,-1.1447,-0.1447
93.7000,-1.1447,-0.1447
93.8000,-1.1447,-0.1447
93.9000,-1.1447,-0.1447
94.0000,-1.1447,-0.1447
94.1000,-1.1447,-0.1447
94.2000,-1.1447,-0.1447
94.3000,-1.1447,-0.1447
94.4000,-1.1447,-0.1447
94.5000,-1.1447,-0.1447
94.6000,-1.1447,-0.1447
94.7000,-1.1447,-0.1447
94.8000,-1.1447,-0.1447
94.9000,-1.1447,-0.1447
95.0000,-1.1447,-0.1447
95.1000,-1.1447,-0.1447
95.2000,-1.1447,-0.1447
95.3000,-1.1447,-0.1447
95.4000,-1.1447,-0.1447
95.5000,-1.1447,-0.1447
95.6000,-1.1447,-0.1447
95.7000,-1.1447,-0.1447
95.8000,-1.1447,-0.1447
95.9000,-1.1447,-0.1447
96.0000,-1.1447,-0.1447
96.1000,-1.1447,-0.1447
96.2000,-1.1447,-0.1447
96.3000,-1.1447,-0.1447
96.4000,-1.1447,-0.1447
96.5000,-1.1447,-0.1447
96.6000,-1.1447,-0.1447
96.7000,-1.1447,-0.1447
96.8000,-1.1447,-0.1447
96.9000,-1.1447,-0.1447
97.0000,-1.1447,-0.1447
97.1000,-1.1447,-0.1447
97.2000,-1.1447,-0.1447
97.3000,-1.1447,-0.1447
97.4000,-1.1447,-0.1447
97.5000,-1.1447,-0.1447
97.6000,-1.1447,-0.1447
97.7000,-1.1447,-0.1447
97.8000,-1.1447,-0.1447
97.9000,-1.1447,-0.1447
98.0000,-1.1447,-0.1447
98.1000,-1.1447,-0.1447
98.2000,-1.1447,-0.1447
98.3000,-1.1447,-0.1447
98.4000,-1.1447,-0.1447
98.5000,-1.1447,-0.1447
98.6000,-1.1447,-0.1447
98.7000,-1.1447,-0.1447
98.8000,-1.1447,-0.1447
98.9000,-1.1447,-0.1447
99.0000,-1.1447,-0.1447
99.1000,-1.1447,-0.1447
99.2000,-1.1447,-0.1447
99.3000,-1.1447,-0.1447
99.4000,-1.1447,-0.1447
99.5000,-1.1447,-0.1447
99.6000,-1.1447,-0.1447
99.7000,-1.1447,-0.1447
99.8000,-1.1447,-0.1447
99.9000,-1.1447,-0.1447
100.0000,-1.1447,-0.1447
100.1000,-1.1447,-0.1447
100.2000,-1.1447,-0.1447
100.3000,-1.1447,-0.1447
100.4000,-1.1447,-0.1447
100.5000,-1.1447,-0.1447
100.6000,-1.1447,-0.1447
100.7000,-1.1447,-0.1447
100.8000,-1.1447,-0.1447
100.9000,-1.1447,-0.1447
101.0000,-1.1447,-0.1447
101.1000,-1.1447,-0.1447
101.2000,-1.1447,-0.1447
101.3000,-1.1447,-0.1447
101.4000,-1.1447,-0.1447
101.5000,-1.1447,-0.1447
101.6000,-1.1447,-0.1447
101.7000,-1.1447,-0.1447
101.8000,-1.1447,-0.1447
101.9000,-1.1447,-0.1447
102.0000,-1.1447,-0.1447
102.1000,-1.1447,-0.1447
102.2000,-1.1447,-0.1447
102.3000,-1.1447,-0.1447
102.4000,-1.1447,-0.1447
102.5000,-1.1447,-0.1447
102.6000,-1.1447,-0.1447
102.7000,-1.1447,-0.1447
102.8000,-1.1447,-0.1447
102.9000,-1.1447,-0.1447
103.0000,-1.1447,-0.1447
103.1000,-1.1447,-0.1447
103.2000,-1.1447,-0.1447
103.3000,-1.1447,-0.1447
103.4000,-1.1447,-0.1447
103.5000,-1.1447,-0.1447
103.6000,-1.1447,-0.1447
103.7000,-1.1447,-0.1447
103.8000,-1.1447,-0.1447
103.9000,-1.1447,-0.1447
104.0000,-1.1447,-0.1447
104.1000,-1.1447,-0.1447
104.2000,-1.1447,-0.1447
104.3000,-1.1447,-0.1447
104.4000,-1.1447,-0.1447
104.5000,-1.1447,-0.1447
104.6000,-1.1447,-0.1447
104.7000,-1.1447,-0.1447
104.8000,-1.1447,-0.1447
104.9000,-1.1447,-0.1447
105.0000,-1.1447,-0.1447
105.1000,-1.1447,-0.1447
105.2000,-1.1447,-0.1447
105.3000,-1.1447,-0.1447
105.4000,-1.1447,-0.1447
105.5000,-1.1447,-0.1447
105.6000,-1.1447,-0.1447
105.7000,-1.1447,-0.1447
105.8000,-1.1447,-0.1447
105.9000,-1.1447,-0.1447
106.0000,-1.1447,-0.1447
106.1000,-1.1447,-0.1447
106.2000,-1.1447,-0.1447
106.3000,-1.1447,-0.1447
106.4000,-1.1447,-0.1447
106.5000,-1.1447,-0.1447
106.6000,-1.1447,-0.1447
106.7000,-1.1447,-0.1447
106.8000,-1.1447,-0.1447
106.9000,-1.1447,-0.1447
107.0000,-1.1447,-0.1447
107.1000,-1.1447,-0.1447
107.2000,-1.1447,-0.1447
107.3000,-1.1447,-0.1447
107.4000,-1.1447,-0.1447
107.5000,-1.1447,-0.1447
107.6000,-1.1447,-0.1447
107.7000,-1.1447,-0.1447
107.8000,-1.1447,-0.1447
107.9000,-1.1447,-0.1447
108.0000,-1.1447,-0.1447
108.1000,-1.1447,-0.1447
108.2000,-1.1447,-0.1447
108.3000,-1.1447,-0.1447
108.4000,-1.1447,-0.1447
108.5000,-1.1447,-0.1447
108.6000,-1.1447,-0.1447
108.7000,-1.1447,-0.1447
108.8000,-1.1447,-0.1447
108.9000,-1.1447,-0.1447
109.0000,-1.1447,-0.1447
109.1000,-1.1447,-0.1447
109.2000,-1.1447,-0.1447
109.3000,-1.1447,-0.1447
109.4000,-1.1447,-0.1447
109.5000,-1.1447,-0.1447
109.6000,-1.1447,-0.1447
109.7000,-1.1447,-0.1447
109.8000,-1.1447,-0.1447
109.9000,-1.1447,-0.1447
110.0000,-1.1447,-0.1447
110.1000,-1.1447,-0.1447
110.2000,-1.1447,-0.1447
110.3000,-1.1447,-0.1447
110.4000,-1.1447,-0.1447
110.5000,-1.1447,-0.1447
110.6000,-1.1447,-0.1447
110.7000,-1.1447,-0.1447
110.8000,-1.1447,-0.1447
110.9000,-1.1447,-0.1447
111.0000,-1.1447,-0.1447
111.1000,-1.1447,-0.1447
111.2000,-1.1447,-0.1447
111.3000,-1.1447,-0.1447
111.4000,-1.1447,-0.1447
111.5000,-1.1447,-0.1447
111.6000,-1.1447,-0.1447
111.7000,-1.1447,-0.1447
111.8000,-1.1447,-0.1447
111.9000,-1.1447,-0.1447
112.0000,-1.1447,-0.1447
112.1000,-1.1447,-0.1447
112.2000,-1.1447,-0.1447
112.3000,-1.1447,-0.1447
112.4000,-1.1447,-0.1447
112.5000,-1.1447,-0.1447
112.6000,-1.1447,-0.1447
112.7000,-1.1447,-0.1447
112.8000,-1.1447,-0.1447
112.9000,-1.1447,-0.1447
113.0000,-1.1447,-0.1447
113.1000,-1.1447,-0.1447
113.2000,-1.1447,-0.1447
113.3000,-1.1447,-0.1447
113.4000,-1.1447,-0.1447
113.5000,-1.1447,-0.1447
113.6000,-1.1447,-0.1447
113.7000,-1.1447,-0.1447
113.8000,-1.1447,-0.1447
113.9000,-1.1447,-0.1447
114.0000,-1.1447,-0.1447
114.1000,-1.1447,-0.1447
114.2000,-1.1447,-0.1447
114.3000,-1.1447,-0.1447
114.4000,-1.1447,-0.1447
114.5000,-1.1447,-0.1447
114.6000,-1.1447,-0.1447
114.7000,-1.1447,-0.1447
114.8000,-1.1447,-0.1447
114.9000,-1.1447,-0.1447
115.0000,-1.1447,-0.1447
115.1000,-1.1447,-0.1447
115.2000,-1.1447,-0.1447
115.3000,-1.1447,-0.1447
115.4000,-1.1447,-0.1447
115.5000,-1.1447,-0.1447
115.6000,-1.1447,-0.1447
115.7000,-1.1447,-0.1447
115.8000,-1.1447,-0.1447
115.9000,-1.1447,-0.1447
116.0000,-1.1447,-0.1447
116.1000,-1.1447,-0.1447
116.2000,-1.1447,-0.1447
116.3000,-1.1447,-0.1447
116.4000,-1.1447,-0.1447
116.5000,-1.1447,-0.1447
116.6000,-1.1447,-0.1447
116.7000,-1.1447,-0.1447
116.8000,-1.1447,-0.1447
116.9000,-1.1447,-0.1447
117.0000,-1.1447,-0.1447
117.1000,-1.1447,-0.1447
117.2000,-1.1447,-0.1447
117.3000,-1.1447,-0.1447
117.4000,-1.1447,-0.1447
117.5000,-1.1447,-0.1447
117.6000,-1.1447,-0.1447
117.7000,-1.1447,-0.1447
117.8000,-1.1447,-0.1447
117.9000,-1.1447,-0.1447
118.0000,-1.1447,-0.1447
118.1000,-1.1447,-0.1447
118.2000,-1.1447,-0.1447
118.3000,-1.1447,-0.1447
118.4000,-1.1447,-0.1447
118.5000,-1.1447,-0.1447
118.6000,-1.1447,-0.1447
118.7000,-1.1447,-0.1447
118.8000,-1.1447,-0.1447
118.9000,-1.1447,-0.1447
119.0000,-1.1447,-0.1447
119.1000,-1.1447,-0.1447
119.2000,-1.1447,-0.1447
119.3000,-1.1447,-0.1447
119.4000,-1.1447,-0.1447
119.5000,-1.1447,-0.1447
119.6000,-1.1447,-0.1447
119.7000,-1.1447,-0.1447
119.8000,-1.1447,-0.1447
119.9000,-1.1447,-0.1447
120.0000,-1.1447,-0.1447
120.1000,-1.1447,-0.1447
120.2000,-1.1447,-0.1447
120.3000,-1.1447,-0.1447
120.4000,-1.1447,-0.1447
120.5000,-1.1447,-0.1447
120.6000,-1.1447,-0.1447
120.7000,-1.1447,-0.1447
120.8000,-1.1447,-0.1447
120.9000,-1.1447,-0.1447
121.0000,-1.1447,-0.1447
121.1000,-1.1447,-0.1447
121.2000,-1.1447,-0.1447
121.3000,-1.1447,-0.1447
121.4000,-1.1447,-0.1447
121.5000,-1.1447,-0.1447
121.6000,-1.1447,-0.1447
121.7000,-1.1447,-0.1447
121.8000,-1.1447,-0.1447
121.9000,-1.1447,-0.1447
122.0000,-1.1447,-0.1447
122.1000,-1.1447,-0.1447
122.2000,-1.1447,-0.1447
122.3000,-1.1447,-0.1447
122.4000,-1.1447,-0.1447
122.5000,-1.1447,-0.1447
122.6000,-1.1447,-0.1447
122.7000,-1.1447,-0.1447
122.8000,-1.1447,-0.1447
122.9000,-1.1447,-0.1447
123.0000,-1.1447,-0.1447
123.1000,-1.1447,-0.1447
123.2000,-1.1447,-0.1447
123.3000,-1.1447,-0.1447
123.4000,-1.1447,-0.1447
123.5000,-1.1447,-0.1447
123.6000,-1.1447,-0.1447
123.7000,-1.1447,-0.1447
123.8000,-1.1447,-0.1447
123.9000,-1.1447,-0.1447
124.0000,-1.1447,-0.1447
124.1000,-1.1447,-0.1447
124.2000,-1.1447,-0.1447
124.3000,-1.1447,-0.1447
124.4000,-1.1447,-0.1447
124.5000,-1.1447,-0.1447
124.6000,-1.1447,-0.1447
124.7000,-1.1447,-0.1447
124.8000,-1.1447,-0.1447
124.9000,-1.1447,-0.1447
125.0000,-1.1447,-0.1447
125.1000,-1.1447,-0.1447
125.2000,-1.1447,-0.1447
125.3000,-1.1447,-0.1447
125.4000,-1.1447,-0.1447
125.5000,-1.1447,-0.1447
125.6000,-1.1447,-0.1447
125.7000,-1.1447,-0.1447
125.8000,-1.1447,-0.1447
125.9000,-1.1447,-0.1447
126.0000,-1.1447,-0.1447
126.1000,-1.1447,-0.1447
126.2000,-1.1447,-0.1447
126.3000,-1.1447,-0.1447
126.4000,-1.1447,-0.1447
126.5000,-1.1447,-0.1447
126.6000,-1.1447,-0.1447
126.7000,-1.1447,-0.1447
126.8000,-1.1447,-0.1447
126.9000,-1.1447,-0.1447
127.0000,-1.1447,-0.1447
127.1000,-1.1447,-0.1447
127.2000,-1.1447,-0.1447
127.3000,-1.1447,-0.1447
127.4000,-1.1447,-0.1447
127.5000,-1.1447,-0.1447
127.6000,-1.1447,-0.1447
127.7000,-1.1447,-0.1447
127.8000,-1.1447,-0.1447
127.9000,-1.1447,-0.1447
128.0000,-1.1447,-0.1447
128.1000,-1.1447,-0.1447
128.2000,-1.1447,-0.1447
128.3000,-1.1447,-0.1447
128.4000,-1.1447,-0.1447
128.5000,-1.1447,-0.1447
128.6000,-1.1447,-0.1447
128.7000,-1.1447,-0.1447
128.8000,-1.1447,-0.1447
128.9000,-1.1447,-0.1447
129.0000,-1.1447,-0.1447
129.1000,-1.1447,-0.1447
129.2000,-1.1447,-0.1447
129.3000,-1.1447,-0.1447
129.4000,-1.1447,-0.1447
129.5000,-1.1447,-0.1447
129.6000,-1.1447,-0.1447
129.7000,-1.1447,-0.1447
129.8000,-1.1447,-0.1447
129.9000,-1.1447,-0.1447
130.0000,-1.1447,-0.1447
130.1000,-1.1447,-0.1447
130.2000,-1.1447,-0.1447
130.3000,-1.1447,-0.1447
130.4000,-1.1447,-0.1447
130.5000,-1.1447,-0.1447
130.6000,-1.1447,-0.1447
130.7000,-1.1447,-0.1447
130.8000,-1.1447,-0.1447
130.9000,-1.1447,-0.1447
131.0000,-1.1447,-0.1447
131.1000,-1.1447,-0.1447
131.2000,-1.1447,-0.1447
131.3000,-1.1447,-0.1447
131.4000,-1.1447,-0.1447
131.5000,-1.1447,-0.1447
131.6000,-1.1447,-0.1447
131.7000,-1.1447,-0.1447
131.8000,-1.1447,-0.1447
131.9000,-1.1447,-0.1447
132.0000,-1.1447,-0.1447
132.1000,-1.1447,-0.1447
132.2000,-1.1447,-0.1447
132.3000,-1.1447,-0.1447
132.4000,-1.1447,-0.1447
132.5000,-1.1447,-0.1447
132.6000,-1.1447,-0.1447
132.7000,-1.1447,-0.1447
132.8000,-1.1447,-0.1447
132.9000,-1.1447,-0.1447
133.0000,-1.1447,-0.1447
133.1000,-1.1447,-0.1447
133.2000,-1.1447,-0.1447
133.3000,-1.1447,-0.1447
133.4000,-1.1447,-0.1447
133.5000,-1.1447,-0.1447
133.6000,-1.1447,-0.1447
133.7000,-1.1447,-0.1447
133.8000,-1.1447,-0.1447
133.9000,-1.1447,-0.1447
134.0000,-1.1447,-0.1447
134.1000,-1.1447,-0.1447
134.2000,-1.1447,-0.1447
134.3000,-1.1447,-0.1447
134.4000,-1.1447,-0.1447
134.5000,-1.1447,-0.1447
134.6000,-1.1447,-0.1447
134.7000,-1.1447,-0.1447
134.8000,-1.1447,-0.1447
134.9000,-1.1447,-0.1447
135.0000,-1.1447,-0.1447
135.1000,-1.1447,-0.1447
135.2000,-1.1447,-0.1447
135.3000,-1.1447,-0.1447
135.4000,-1.1447,-0.1447
135.5000,-1.1447,-0.1447
135.6000,-1.1447,-0.1447
135.7000,-1.1447,-0.1447
135.8000,-1.1447,-0.1447
135.9000,-1.1447,-0.1447
136.0000,-1.1447,-0.1447
136.1000,-1.1447,-0.1447
136.2000,-1.1447,-0.1447
136.3000,-1.1447,-0.1447
136.4000,-1.1447,-0.1447
136.5000,-1.1447,-0.1447
136.6000,-1.1447,-0.1447
136.7000,-1.1447,-0.1447
136.8000,-1.1447,-0.1447
136.9000,-1.1447,-0.1447
137.0000,-1.1447,-0.1447
137.1000,-1.1447,-0.1447
137.2000,-1.1447,-0.1447
137.3000,-1.1447,-0.1447
137.4000,-1.1447,-0.1447
137.5000,-1.1447,-0.1447
137.6000,-1.1447,-0.1447
137.7000,-1.1447,-0.1447
137.8000,-1.1447,-0.1447
137.9000,-1.1447,-0.1447
138.0000,-1.1447,-0.1447
138.1000,-1.1447,-0.1447
138.2000,-1.1447,-0.1447
138.3000,-1.1447,-0.1447
138.4000,-1.1447,-0.1447
138.5000,-1.1447,-0.1447
138.6000,-1.1447,-0.1447
138.7000,-1.1447,-0.1447
138.8000,-1.1447,-0.1447
138.9000,-1.1447,-0.1447
139.0000,-1.1447,-0.1447
139.1000,-1.1447,-0.1447
139.2000,-1.1447,-0.1447
139.3000,-1.1447,-0.1447
139.4000,-1.1447,-0.1447
139.5000,-1.1447,-0.1447
139.6000,-1.1447,-0.1447
139.7000,-1.1447,-0.1447
139.8000,-1.1447,-0.1447
139.9000,-1.1447,-0.1447
140.0000,-1.1447,-0.1447
140.1000,-1.1447,-0.1447
140.2000,-1.1447,-0.1447
140.3000,-1.1447,-0.1447
140.4000,-1.1447,-0.1447
140.5000,-1.1447,-0.1447
140.6000,-1.1447,-0.1447
140.7000,-1.1447,-0.1447
140.8000,-1.1447,-0.1447
140.9000,-1.1447,-0.1447
141.0000,-1.1447,-0.1447
141.1000,-1.1447,-0.1447
141.2000,-1.1447,-0.1447
141.3000,-1.1447,-0.1447
141.4000,-1.1447,-0.1447
141.5000,-1.1447,-0.1447
141.6000,-1.1447,-0.1447
141.7000,-1.1447,-0.1447
141.8000,-1.1447,-0.1447
141.9000,-1.1447,-0.1447
142.0000,-1.1447,-0.1447
142.1000,-1.1447,-0.1447
142.2000,-1.1447,-0.1447
142.3000,-1.1447,-0.1447
142.4000,-1.1447,-0.1447
142.5000,-1.1447,-0.1447
142.6000,-1.1447,-0.1447
142.7000,-1.1447,-0.1447
142.8000,-1.1447,-0.1447
142.9000,-1.1447,-0.1447
143.0000,-1.1447,-0.1447
143.1000,-1.1447,-0.1447
143.2000,-1.1447,-0.1447
143.3000,-1.1447,-0.1447
143.4000,-1.1447,-0.1447
143.5000,-1.1447,-0.1447
143.6000,-1.1447,-0.1447
143.7000,-1.1447,-0.1447
143.8000,-1.1447,-0.1447
143.9000,-1.1447,-0.1447
144.0000,-1.1447,-0.1447
144.1000,-1.1447,-0.1447
144.2000,-1.1447,-0.1447
144.3000,-1.1447,-0.1447
144.4000,-1.1447,-0.1447
144.5000,-1.1447,-0.1447
144.6000,-1.1447,-0.1447
144.7000,-1.1447,-0.1447
144.8000,-1.1447,-0.1447
144.9000,-1.1447,-0.1447
145.0000,-1.1447,-0.1447
145.1000,-1.1447,-0.1447
145.2000,-1.1447,-0.1447
145.3000,-1.1447,-0.1447
145.4000,-1.1447,-0.1447
145.5000,-1.1447,-0.1447
145.6000,-1.1447,-0.1447
145.7000,-1.1447,-0.1447
145.8000,-1.1447,-0.1447
145.9000,-1.1447,-0.1447
146.0000,-1.1447,-0.1447
146.1000,-1.1447,-0.1447
146.2000,-1.1447,-0.1447
146.3000,-1.1447,-0.1447
146.4000,-1.1447,-0.1447
146.5000,-1.1447,-0.1447
146.6000,-1.1447,-0.1447
146.7000,-1.1447,-0.1447
146.8000,-1.1447,-0.1447
146.9000,-1.1447,-0.1447
147.0000,-1.1447,-0.1447
147.1000,-1.1447,-0.1447
147.2000,-1.1447,-0.1447
147.3000,-1.1447,-0.1447
147.4000,-1.1447,-0.1447
147.5000,-1.1447,-0.1447
147.6000,-1.1447,-0.1447
147.7000,-1.1447,-0.1447
147.8000,-1.1447,-0.1447
147.9000,-1.1447,-0.1447
148.0000,-1.1447,-0.1447
148.1000,-1.1447,-0.1447
148.2000,-1.1447,-0.1447
148.3000,-1.1447,-0.1447
148.4000,-1.1447,-0.1447
148.5000,-1.1447,-0.1447
148.6000,-1.1447,-0.1447
148.7000,-1.1447,-0.1447
148.8000,-1.1447,-0.1447
148.9000,-1.1447,-0.1447
149.0000,-1.1447,-0.1447
149.1000,-1.1447,-0.1447
149.2000,-1.1447,-0.1447
149.3000,-1.1447,-0.1447
149.4000,-1.1447,-0.1447
149.5000,-1.1447,-0.1447
149.6000,-1.1447,-0.1447
149.7000,-1.1447,-0.1447
149.8000,-1.1447,-0.1447
149.9000,-1.1447,-0.1447
150.0000,-1.1447,-0.1447
150.1000,-1.1447,-0.1447
150.2000,-1.1447,-0.1447
150.3000,-1.1447,-0.1447
150.4000,-1.1447,-0.1447
150.5000,-1.1447,-0.1447
150.6000,-1.1447,-0.1447
150.7000,-1.1447,-0.1447
150.8000,-1.1447,-0.1447
150.9000,-1.1447,-0.1447
151.0000,-1.1447,-0.1447
151.1000,-1.1447,-0.1447
151.2000,-1.1447,-0.1447
151.3000,-1.1447,-0.1447
151.4000,-1.1447,-0.1447
151.5000,-1.1447,-0.1447
151.6000,-1.1447,-0.1447
151.7000,-1.1447,-0.1447
151.8000,-1.1447,-0.1447
151.9000,-1.1447,-0.1447
152.0000,-1.1447,-0.1447
152.1000,-1.1447,-0.1447
152.2000,-1.1447,-0.1447
152.3000,-1.1447,-0.1447
152.4000,-1.1447,-0.1447
152.5000,-1.1447,-0.1447
152.6000,-1.1447,-0.1447
152.7000,-1.1447,-0.1447
152.8000,-1.1447,-0.1447
152.9000,-1.1447,-0.1447
153.0000,-1.1447,-0.1447
153.1000,-1.1447,-0.1447
153.2000,-1.1447,-0.1447
153.3000,-1.1447,-0.1447
153.4000,-1.1447,-0.1447
153.5000,-1.1447,-0.1447
153.6000,-1.1447,-0.1447
153.7000,-1.1447,-0.1447
153.8000,-1.1447,-0.1447
153.9000,-1.1447,-0.1447
154.0000,-1.1447,-0.1447
154.1000,-1.1447,-0.1447
154.2000,-1.1447,-0.1447
154.3000,-1.1447,-0.1447
154.4000,-1.1447,-0.1447
154.5000,-1.1447,-0.1447
154.6000,-1.1447,-0.1447
154.7000,-1.1447,-0.1447
154.8000,-1.1447,-0.1447
154.9000,-1.1447,-0.1447
155.0000,-1.1447,-0.1447
155.1000,-1.1447,-0.1447
155.2000,-1.1447,-0.1447
155.3000,-1.1447,-0.1447
155.4000,-1.1447,-0.1447
155.5000,-1.1447,-0.1447
155.6000,-1.1447,-0.1447
155.7000,-1.1447,-0.1447
155.8000,-1.1447,-0.1447
155.9000,-1.1447,-0.1447
156.0000,-1.1447,-0.1447
156.1000,-1.1447,-0.1447
156.2000,-1.1447,-0.1447
156.3000,-1.1447,-0.1447
156.4000,-1.1447,-0.1447
156.5000,-1.1447,-0.1447
156.6000,-1.1447,-0.1447
156.7000,-1.1447,-0.1447
156.8000,-1.1447,-0.1447
156.9000,-1.1447,-0.1447
157.0000,-1.1447,-0.1447
157.1000,-1.1447,-0.1447
157.2000,-1.1447,-0.1447
157.3000,-1.1447,-0.1447
157.4000,-1.1447,-0.1447
157.5000,-1.1447,-0.1447
157.6000,-1.1447,-0.1447
157.7000,-1.1447,-0.1447
157.8000,-1.1447,-0.1447
157.9000,-1.1447,-0.1447
158.0000,-1.1447,-0.1447
158.1000,-1.1447,-0.1447
158.2000,-1.1447,-0.1447
158.3000,-1.1447,-0.1447
158.4000,-1.1447,-0.1447
158.5000,-1.1447,-0.1447
158.6000,-1.1447,-0.1447
158.7000,-1.1447,-0.1447
158.8000,-1.1447,-0.1447
158.9000,-1.1447,-0.1447
159.0000,-1.1447,-0.1447
159.1000,-1.1447,-0.1447
159.2000,-1.1447,-0.1447
159.3000,-1.1447,-0.1447
159.4000,-1.1447,-0.1447
159.5000,-1.1447,-0.1447
159.6000,-1.1447,-0.1447
159.7000,-1.1447,-0.1447
159.8000,-1.1447,-0.1447
159.9000,-1.1447,-0.1447
160.0000,-1.1447,-0.1447
160.1000,-1.1447,-0.1447
160.2000,-1.1447,-0.1447
160.3000,-1.1447,-0.1447
160.4000,-1.1447,-0.1447
160.5000,-1.1447,-0.1447
160.6000,-1.1447,-0.1447
160.7000,-1.1447,-0.1447
160.8000,-1.1447,-0.1447
160.9000,-1.1447,-0.1447
161.0000,-1.1447,-0.1447
161.1000,-1.1447,-0.1447
161.2000,-1.1447,-0.1447
161.3000,-1.1447,-0.1447
161.4000,-1.1447,-0.1447
161.5000,-1.1447,-0.1447
161.6000,-1.1447,-0.1447
161.7000,-1.1447,-0.1447
161.8000,-1.1447,-0.1447
161.9000,-1.1447,-0.1447
162.0000,-1.1447,-0.1447
162.1000,-1.1447,-0.1447
162.2000,-1.1447,-0.1447
162.3000,-1.1447,-0.1447
162.4000,-1.1447,-0.1447
162.5000,-1.1447,-0.1447
162.6000,-1.1447,-0.1447
162.7000,-1.1447,-0.1447
162.8000,-1.1447,-0.1447
162.9000,-1.1447,-0.1447
163.0000,-1.1447,-0.1447
163.1000,-1.1447,-0.1447
163.2000,-1.1447,-0.1447
163.3000,-1.1447,-0.1447
163.4000,-1.1447,-0.1447
163.5000,-1.1447,-0.1447
163.6000,-1.1447,-0.1447
163.7000,-1.1447,-0.1447
163.8000,-1.1447,-0.1447
163.9000,-1.1447,-0.1447
164.0000,-1.1447,-0.1447
164.1000,-1.1447,-0.1447
164.2000,-1.1447,-0.1447
164.3000,-1.1447,-0.1447
164.4000,-1.1447,-0.1447
164.5000,-1.1447,-0.1447
164.6000,-1.1447,-0.1447
164.7000,-1.1447,-0.1447
164.8000,-1.1447,-0.1447
164.9000,-1.1447,-0.1447
165.0000,-1.1447,-0.1447
165.1000,-1.1447,-0.1447
165.2000,-1.1447,-0.1447
